age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
29,7,0,3,1,0,0,0,2,15,1,218,1,-1,0,0,0
27,1,2,0,1,3955,0,1,0,28,0,205,3,-1,0,0,0
37,7,1,3,1,1170,0,0,2,18,0,106,1,-1,0,0,0
42,7,2,3,1,0,0,0,0,5,0,562,2,-1,0,0,1
50,7,0,3,1,19,1,0,2,23,1,205,1,-1,0,0,0
56,4,0,1,1,23,1,1,2,20,3,857,3,-1,0,0,1
58,7,0,3,1,96,1,1,2,21,3,850,1,-1,0,0,1
37,4,0,3,1,127,0,1,2,25,5,192,1,193,1,3,1
27,3,2,1,1,1928,1,0,2,15,1,513,5,-1,0,0,0
37,1,0,1,1,342,0,1,2,12,0,340,2,175,1,1,0
33,4,0,1,1,183,1,1,2,16,1,457,2,182,3,2,1
21,11,2,3,1,1258,1,1,2,7,1,404,1,-1,0,0,0
31,1,0,0,1,55,0,0,2,17,7,340,2,-1,0,0,0
53,7,0,3,1,3754,1,1,2,22,7,307,1,278,2,1,1
39,7,0,3,1,0,1,1,2,30,7,342,3,22,3,2,1
27,4,0,3,1,276,1,1,0,16,0,218,2,-1,0,0,0
43,1,0,0,1,2952,1,1,2,3,5,417,2,95,1,2,1
28,1,0,0,1,115,0,1,0,28,0,78,4,-1,0,0,0
49,7,0,3,1,234,1,1,2,22,5,55,6,-1,0,0,0
58,10,0,0,1,565,1,1,1,8,8,153,1,93,1,3,1
42,3,2,3,1,94,0,1,2,11,5,176,2,90,4,1,1
48,1,0,1,1,3776,1,1,1,4,0,254,4,-1,0,0,0
42,7,1,3,1,0,1,1,0,19,0,131,2,-1,0,0,0
48,4,1,1,1,-154,1,1,0,3,4,342,3,-1,0,0,0
44,0,0,3,1,1631,0,1,2,17,3,81,1,195,2,1,0
69,10,0,1,1,0,1,1,2,27,1,666,1,90,4,3,1
30,0,0,1,1,2551,0,1,0,5,4,142,2,-1,0,0,0
46,1,1,0,1,916,0,1,2,11,0,472,2,-1,0,0,0
27,7,2,3,0,-713,0,1,0,4,4,525,2,-1,0,0,1
69,10,0,0,1,2398,1,1,2,12,7,161,1,186,1,1,0
60,5,0,1,1,0,1,1,0,6,4,97,1,-1,0,0,0
55,1,2,0,1,1187,0,1,0,2,4,193,2,-1,0,0,0
38,4,0,1,1,565,1,1,2,20,5,93,2,-1,0,0,0
34,4,0,3,1,1539,0,1,2,15,4,441,1,56,1,2,1
37,1,1,1,1,811,0,0,2,6,7,185,3,-1,0,0,0
30,1,2,0,1,185,1,1,0,26,4,11,1,-1,0,0,0
39,1,2,0,1,581,0,1,2,27,6,233,1,270,1,2,1
54,7,1,3,1,-449,0,1,2,14,0,691,1,-1,0,0,1
31,7,0,3,1,607,1,1,2,27,5,200,5,-1,0,0,0
23,1,2,1,1,537,0,1,2,7,0,172,1,353,2,2,0
39,7,0,3,1,839,1,0,2,11,8,365,2,774,11,1,0
52,7,0,3,1,0,1,1,2,12,5,106,2,-1,0,0,0
46,7,1,3,1,0,1,0,2,29,5,38,6,-1,0,0,0
44,8,0,0,1,97,0,1,0,5,4,105,3,-1,0,0,0
31,7,0,3,1,50,1,1,2,19,5,37,5,-1,0,0,0
32,6,2,3,1,272,0,1,2,7,8,73,2,-1,0,0,0
64,10,0,0,1,2140,1,1,2,16,10,881,3,155,2,1,1
35,1,2,1,1,487,0,1,0,15,0,117,1,-1,0,0,0
25,5,0,3,1,1182,0,1,0,26,0,141,2,-1,0,0,0
34,3,2,1,1,4062,0,0,2,15,0,29,1,-1,0,0,0
39,1,0,1,1,1307,0,1,1,31,8,158,1,-1,0,0,1
52,7,0,3,1,193,1,1,2,30,7,381,1,269,1,1,1
40,10,0,3,1,794,1,1,0,9,0,138,1,-1,0,0,0
29,3,2,1,1,84,1,0,0,3,1,587,3,-1,0,0,1
43,4,1,1,1,1612,1,1,2,25,0,262,2,353,1,2,1
40,7,0,3,1,294,0,1,2,23,1,97,5,-1,0,0,0
40,6,0,1,1,1535,0,1,0,14,0,704,1,-1,0,0,1
36,7,0,0,1,3953,0,1,2,19,3,277,1,-1,0,0,0
39,4,0,1,1,2266,1,1,2,18,6,208,4,-1,0,0,1
62,10,0,1,1,1495,1,1,2,13,8,896,1,57,2,3,1
38,7,2,3,1,623,1,1,2,28,4,297,4,144,4,2,1
28,8,0,3,1,482,1,1,2,25,0,119,1,-1,0,0,1
36,7,2,3,1,62,0,1,2,3,3,566,1,182,7,1,1
55,4,1,1,1,3450,1,1,2,10,6,169,1,183,1,1,1
33,6,2,1,1,241,1,1,2,22,1,490,1,-1,0,0,0
30,7,2,3,1,565,0,1,2,26,8,104,1,-1,0,0,0
36,4,0,1,1,1345,0,1,0,30,0,231,3,-1,0,0,0
45,7,2,3,1,16,1,1,2,31,1,59,2,-1,0,0,0
36,7,0,3,1,255,1,1,2,25,5,242,6,95,4,3,1
49,2,0,0,1,889,1,1,1,7,1,388,1,-1,0,0,1
43,6,2,3,1,664,0,1,2,17,7,119,1,-1,0,0,0
38,0,0,3,1,678,1,0,2,18,3,82,2,152,1,1,0
53,8,0,1,1,582,0,1,0,8,0,96,2,-1,0,0,0
34,6,2,3,1,625,1,0,0,31,5,34,1,-1,0,0,1
34,1,1,1,1,0,0,1,2,5,0,150,1,-1,0,0,0
34,7,2,3,1,404,0,1,2,5,6,10,6,-1,0,0,0
32,1,0,0,1,0,0,0,2,8,0,82,2,361,4,1,0
31,3,0,1,1,-327,0,1,0,28,0,408,1,-1,0,0,0
32,7,0,3,1,128,0,1,2,28,1,320,3,-1,0,0,0
58,10,2,0,1,999,1,1,2,25,1,188,6,-1,0,0,0
36,1,0,0,1,973,0,0,0,23,0,293,1,-1,0,0,0
49,4,2,1,1,1377,1,1,2,5,5,935,1,-1,0,0,1
59,10,0,0,1,1634,0,0,2,5,5,836,1,-1,0,0,1
70,10,0,0,1,2346,1,1,2,24,6,694,1,184,5,1,1
37,1,0,0,1,-106,0,0,2,12,0,690,1,-1,0,0,1
28,3,0,1,1,4,0,1,0,27,4,133,5,-1,0,0,0
25,7,2,3,1,1602,0,1,2,26,0,154,1,-1,0,0,0
40,3,2,1,1,316,1,1,0,11,4,122,5,-1,0,0,0
32,4,0,3,1,3850,0,1,2,20,7,63,4,-1,0,0,0
36,7,0,1,1,1989,1,1,0,17,4,344,2,-1,0,0,0
34,7,0,3,1,3031,1,1,2,14,5,94,6,-1,0,0,0
53,1,0,1,1,1093,0,0,0,16,4,244,3,-1,0,0,0
46,6,2,1,1,272,1,1,2,31,1,149,4,-1,0,0,0
31,7,2,3,1,1858,1,1,2,12,5,453,3,-1,0,0,1
43,0,2,3,1,42,1,1,2,7,1,285,1,-1,0,0,0
46,4,0,1,1,3,0,0,2,12,0,614,3,-1,0,0,1
45,6,0,1,1,205,1,1,2,4,5,180,1,92,3,3,1
29,5,2,3,1,162,1,0,2,25,1,324,1,-1,0,0,0
36,4,0,3,1,376,1,1,2,16,9,173,1,-1,0,0,1
31,7,2,3,1,2983,0,1,2,2,1,153,1,-1,0,0,0
53,9,0,0,1,732,1,1,2,27,8,759,2,-1,0,0,1
31,6,0,1,1,89,1,1,0,7,0,297,3,-1,0,0,0
37,7,0,1,1,565,1,1,2,29,7,449,1,398,1,3,1
38,1,1,1,1,2998,0,1,0,11,4,91,1,-1,0,0,0
37,1,0,1,1,125,1,1,0,26,0,679,2,-1,0,0,1
36,7,2,3,1,1089,0,1,0,30,0,126,1,-1,0,0,0
29,8,2,0,1,1374,1,1,2,17,3,309,3,208,4,3,1
47,4,0,1,1,293,1,1,2,1,4,251,1,90,1,3,1
41,1,0,0,1,449,0,1,2,20,7,10,6,-1,0,0,0
39,1,1,0,0,-294,0,1,0,5,4,181,2,-1,0,0,0
35,6,2,1,1,-32,1,0,2,9,6,63,4,182,5,1,1
34,7,2,3,1,5,1,1,2,18,5,370,2,-1,0,0,1
58,0,0,1,1,2,1,1,0,16,4,684,1,-1,0,0,0
26,3,2,1,1,209,0,1,2,22,1,319,2,-1,0,0,0
58,4,0,1,1,99,1,1,1,22,9,396,2,-1,0,0,1
32,5,0,1,1,409,1,1,2,9,10,217,2,-1,0,0,1
53,1,0,1,1,0,0,1,2,7,0,407,2,-1,0,0,0
50,7,0,3,1,101,0,1,0,15,0,348,1,-1,0,0,0
35,7,0,2,1,1128,0,1,0,4,4,457,1,-1,0,0,0
24,6,2,3,1,1141,0,1,0,23,0,230,1,-1,0,0,0
33,1,0,1,1,58,1,1,0,16,0,144,2,-1,0,0,0
44,8,0,1,1,0,1,1,2,21,3,175,4,-1,0,0,0
52,5,0,1,1,517,1,1,2,26,5,77,4,-1,0,0,0
27,3,2,1,1,453,1,1,2,19,7,142,2,-1,0,0,1
53,3,1,0,1,-291,0,0,0,7,0,591,1,-1,0,0,1
58,6,0,1,1,1813,0,1,1,17,1,15,1,-1,0,0,0
37,3,0,1,1,1543,0,1,2,16,6,138,2,-1,0,0,1
44,6,1,3,1,558,0,1,2,31,10,262,2,-1,0,0,1
33,3,1,1,1,2411,0,1,2,23,8,130,1,161,1,1,1
57,4,0,0,1,3376,0,1,1,2,4,421,2,-1,0,0,1
38,3,2,1,1,0,0,1,0,27,0,166,2,-1,0,0,0
42,0,0,1,1,324,0,1,2,15,1,528,3,-1,0,0,0
49,4,1,3,1,1807,0,1,2,12,10,229,1,-1,0,0,1
31,7,0,3,1,0,0,1,2,4,0,108,2,167,1,1,0
34,4,0,3,1,178,0,1,2,18,3,85,1,-1,0,0,0
38,7,0,3,1,3436,1,1,2,21,3,663,4,-1,0,0,1
27,7,2,3,1,1137,0,1,2,8,0,26,1,-1,0,0,0
35,4,0,1,1,-180,1,0,2,13,5,823,2,-1,0,0,1
29,1,0,1,1,15,1,1,2,3,4,136,1,-1,0,0,0
38,1,0,1,1,-40,0,1,0,23,0,227,1,-1,0,0,0
42,1,2,0,1,156,0,1,1,15,0,7,4,371,5,1,0
36,1,0,0,1,1177,1,1,2,15,7,330,1,311,4,3,1
34,3,0,1,1,-451,0,0,2,23,1,498,1,-1,0,0,0
59,6,0,1,1,0,0,1,2,10,1,982,1,-1,0,0,1
64,7,0,3,1,3951,1,1,2,28,2,134,1,91,1,3,1
34,1,0,1,1,-257,0,1,2,15,0,160,1,368,4,1,0
47,3,0,1,1,405,1,0,2,8,5,994,2,-1,0,0,1
42,7,0,3,1,0,1,1,2,6,5,81,3,-1,0,0,0
34,4,0,3,1,3743,0,1,2,18,0,722,4,-1,0,0,1
44,1,0,0,1,2,1,0,1,7,1,46,2,-1,0,0,0
27,3,2,1,1,223,0,0,2,13,0,297,2,-1,0,0,0
41,4,2,1,1,769,1,0,2,20,3,222,4,98,4,2,0
37,6,0,1,1,0,0,1,2,2,4,107,1,-1,0,0,1
50,7,0,3,1,1396,1,1,2,25,5,731,6,-1,0,0,1
32,7,2,3,1,1966,1,1,2,18,5,176,3,-1,0,0,0
33,4,2,3,1,154,1,1,2,18,10,159,2,-1,0,0,0
55,10,0,3,1,357,0,1,2,30,7,878,1,-1,0,0,0
34,7,0,3,1,703,0,1,2,14,7,342,1,-1,0,0,1
52,7,0,3,1,1319,0,1,2,17,3,113,1,-1,0,0,0
42,7,0,3,1,72,0,1,2,20,7,124,2,348,3,1,0
26,3,0,1,1,77,0,1,2,15,0,619,1,340,4,1,1
41,0,0,1,1,187,1,0,2,21,1,354,1,-1,0,0,0
41,3,1,3,1,1583,0,1,2,9,1,662,1,-1,0,0,1
31,7,2,3,1,296,1,0,2,8,1,509,4,-1,0,0,1
33,7,2,3,1,383,0,1,2,9,1,125,1,-1,0,0,0
38,6,1,1,1,407,0,0,2,19,5,89,1,-1,0,0,0
37,1,0,0,1,0,0,1,0,26,0,24,1,-1,0,0,0
72,5,0,3,1,132,1,1,2,27,7,444,1,-1,0,0,1
34,4,2,1,1,664,0,0,2,11,0,88,2,343,2,2,0
50,1,0,0,1,-37,0,1,0,12,0,78,3,-1,0,0,0
43,6,2,1,1,1707,0,1,2,6,9,369,3,504,5,2,1
39,1,0,0,1,766,0,1,0,3,4,350,3,-1,0,0,0
46,6,1,1,1,-637,0,1,2,17,3,153,1,-1,0,0,0
26,7,2,3,1,1623,1,1,2,2,4,479,1,-1,0,0,1
53,7,0,3,1,261,1,1,2,19,5,100,2,-1,0,0,0
45,5,0,1,1,7,1,1,2,20,3,691,1,-1,0,0,1
34,1,0,1,1,800,1,1,2,5,7,144,1,-1,0,0,1
53,4,0,3,1,2557,1,1,2,29,1,95,4,182,7,3,0
50,0,0,0,1,237,0,0,0,30,0,184,4,-1,0,0,0
34,8,0,1,1,428,0,1,2,7,7,221,2,267,3,2,0
60,1,0,2,1,2090,0,1,2,7,0,957,2,-1,0,0,1
30,6,2,1,1,3528,1,1,2,4,5,250,1,92,2,1,1
37,3,1,1,1,239,0,1,0,23,0,140,2,-1,0,0,0
32,7,1,3,1,787,0,1,2,11,5,72,2,-1,0,0,0
59,10,1,1,1,1026,1,1,0,5,3,669,1,-1,0,0,1
32,4,2,1,1,12,1,1,2,7,5,173,2,-1,0,0,0
53,1,0,0,1,1388,1,1,2,7,5,139,4,-1,0,0,0
46,8,1,1,1,0,1,1,2,30,1,638,3,-1,0,0,0
40,5,0,1,1,311,0,1,0,20,0,723,2,-1,0,0,0
30,6,0,3,1,26,0,1,2,16,7,62,1,323,1,1,0
43,8,0,3,1,0,1,1,2,16,1,745,1,281,1,1,1
50,4,1,1,1,396,1,1,0,20,4,716,2,-1,0,0,1
21,11,2,1,1,2488,1,1,2,12,8,180,1,-1,0,0,1
32,3,0,1,1,-344,1,0,2,4,6,44,1,-1,0,0,0
32,3,2,1,1,310,0,1,0,6,0,144,1,-1,0,0,0
60,6,1,1,1,683,1,1,2,8,3,507,1,-1,0,0,0
42,4,0,1,1,1812,0,1,2,31,1,84,2,-1,0,0,0
35,7,0,3,1,611,1,1,2,1,8,305,2,121,1,3,1
36,0,1,3,1,3407,1,1,2,16,10,392,4,-1,0,0,1
52,0,1,1,1,7,1,1,2,24,1,150,5,-1,0,0,0
53,1,0,1,1,1103,0,0,2,4,6,101,2,250,4,1,0
61,10,0,1,1,2801,0,0,2,10,10,239,1,-1,0,0,1
56,10,0,0,1,63,1,1,2,19,5,122,2,-1,0,0,0
35,7,2,3,1,304,0,1,2,19,3,274,2,-1,0,0,0
31,7,2,3,1,515,1,1,2,1,4,296,5,-1,0,0,1
49,4,0,2,1,-287,0,1,0,26,0,49,1,-1,0,0,0
40,4,0,1,1,40,0,1,2,21,3,73,1,-1,0,0,0
47,7,0,3,1,288,1,1,2,31,10,193,1,181,1,3,1
51,4,0,1,1,196,0,0,2,17,6,88,1,-1,0,0,1
42,6,2,1,1,1143,0,0,1,17,3,106,1,-1,0,0,0
29,6,2,1,1,-498,0,1,2,2,6,99,3,227,14,1,0
53,9,0,2,1,549,1,1,1,28,2,74,2,-1,0,0,0
54,7,1,3,1,487,0,1,0,21,0,828,4,-1,0,0,1
23,4,2,1,1,4,0,1,2,8,0,763,1,-1,0,0,1
33,4,0,1,1,3071,0,0,2,21,1,323,1,-1,0,0,0
53,4,1,2,1,629,0,1,2,8,0,298,1,-1,0,0,0
29,7,2,3,1,428,1,1,2,22,0,293,2,-1,0,0,1
42,7,0,3,1,2665,0,1,2,4,4,280,2,126,11,1,1
44,5,0,3,1,1196,1,1,2,20,5,552,5,-1,0,0,1
55,10,0,1,1,2312,1,1,0,12,4,60,1,-1,0,0,0
66,10,0,0,1,206,1,1,2,9,6,479,1,-1,0,0,1
32,5,0,0,1,102,0,1,2,18,1,560,1,-1,0,0,1
54,10,1,1,1,2761,1,1,2,16,1,771,1,-1,0,0,0
45,4,0,1,1,3492,0,0,0,20,4,46,4,-1,0,0,0
31,1,0,1,1,-720,0,0,0,15,0,112,2,-1,0,0,0
37,1,0,1,1,288,0,1,2,5,0,159,6,-1,0,0,0
30,3,0,1,1,1808,0,1,2,18,0,83,2,-1,0,0,0
34,7,0,3,1,0,1,1,2,29,5,120,2,-1,0,0,0
54,0,0,3,1,84,1,1,2,29,1,34,2,-1,0,0,0
48,1,0,0,1,3304,1,1,0,11,4,409,3,-1,0,0,0
36,7,2,2,1,62,1,1,2,13,1,311,1,91,2,3,1
29,1,0,0,1,-235,0,1,2,22,1,189,1,-1,0,0,0
28,7,2,3,1,2725,1,1,2,16,4,292,1,504,1,1,1
45,7,0,3,1,160,1,1,2,30,7,619,1,-1,0,0,1
37,5,0,1,0,0,0,1,2,17,1,158,1,-1,0,0,0
36,4,0,3,1,1109,1,1,2,13,5,328,2,-1,0,0,0
29,6,0,3,1,238,1,1,2,25,0,344,2,88,1,1,1
33,8,0,3,1,3335,1,1,2,15,4,92,1,301,6,1,0
37,1,1,1,1,614,0,1,0,20,0,185,1,-1,0,0,0
33,8,2,3,1,157,0,1,0,26,0,897,5,-1,0,0,0
34,0,0,3,1,0,0,1,2,6,0,611,1,183,1,1,1
36,0,0,1,1,546,1,1,2,9,6,297,3,-1,0,0,0
52,1,0,1,1,955,1,0,2,3,6,153,1,48,3,3,1
58,10,0,1,1,235,1,1,2,27,5,88,4,-1,0,0,0
32,7,2,3,1,974,0,1,0,3,4,228,1,-1,0,0,0
29,4,0,1,1,2326,1,1,2,6,10,195,1,-1,0,0,1
29,4,2,1,0,-397,0,1,0,28,0,114,1,-1,0,0,0
33,0,0,1,1,135,0,1,2,17,7,114,1,345,2,1,0
38,4,0,1,1,1,0,1,2,21,3,57,5,199,1,3,0
52,7,0,0,1,48,1,1,0,9,4,135,2,-1,0,0,0
33,4,0,1,1,0,0,0,2,19,3,163,2,-1,0,0,0
34,6,0,1,1,2064,0,1,0,26,0,165,2,-1,0,0,0
28,3,2,1,1,159,0,1,1,12,0,345,2,-1,0,0,0
45,2,0,0,1,317,0,1,2,8,7,325,2,-1,0,0,0
28,7,2,1,1,-994,0,0,2,18,1,174,2,-1,0,0,0
41,4,0,1,1,4004,1,1,2,17,7,314,2,-1,0,0,1
31,7,2,3,1,-173,0,1,0,6,0,396,2,-1,0,0,0
73,10,0,2,1,739,1,1,2,11,9,210,1,-1,0,0,1
34,4,0,1,1,4,0,1,2,2,6,105,2,263,1,1,0
39,6,1,1,1,399,0,0,2,14,5,133,2,-1,0,0,0
48,0,2,3,1,318,0,1,2,5,6,1017,4,-1,0,0,1
50,7,2,3,1,297,0,1,0,5,0,119,1,-1,0,0,0
39,0,0,3,1,942,0,1,2,14,5,880,3,267,1,2,1
45,0,0,1,1,781,1,0,2,17,3,652,2,126,2,1,1
31,1,0,1,1,557,0,0,0,27,0,185,1,-1,0,0,0
38,4,0,3,1,127,0,1,2,14,8,113,1,50,2,3,0
27,4,2,3,1,2781,0,1,2,24,0,168,1,389,1,1,1
57,3,1,0,1,1367,1,1,0,9,4,144,3,-1,0,0,0
31,1,0,1,1,369,0,0,0,14,0,89,2,-1,0,0,0
60,1,0,0,1,5,1,1,2,29,2,533,1,92,1,3,1
42,7,1,1,1,-272,1,1,2,8,1,186,1,-1,0,0,0
56,8,0,1,1,660,0,1,0,6,4,72,3,-1,0,0,0
51,7,0,3,1,4,0,1,2,21,3,58,2,-1,0,0,0
56,5,0,1,1,784,1,0,2,30,1,149,2,-1,0,0,0
63,10,1,0,1,109,1,1,2,10,3,406,2,-1,0,0,1
39,7,0,3,1,562,1,1,2,13,9,303,2,-1,0,0,0
55,7,1,3,1,608,0,1,2,7,0,161,2,-1,0,0,0
42,1,0,0,1,1673,0,1,2,17,7,636,3,-1,0,0,1
40,0,2,1,1,5,1,0,2,15,1,117,3,-1,0,0,0
35,4,0,1,1,1368,1,1,2,27,0,329,1,41,2,2,1
31,8,2,1,1,1214,1,1,2,4,6,974,1,-1,0,0,1
43,3,0,1,1,774,1,1,2,24,4,482,1,91,2,3,1
38,6,0,1,1,326,0,1,2,17,7,69,2,-1,0,0,0
38,3,0,1,1,2669,0,1,2,20,7,208,2,-1,0,0,0
36,7,0,3,1,535,1,1,2,20,7,150,2,-1,0,0,1
32,7,0,3,1,-383,0,1,0,27,0,241,1,-1,0,0,0
23,11,2,1,1,794,1,1,2,26,1,607,3,171,3,2,1
30,1,2,1,1,971,0,1,2,17,7,283,1,317,2,2,0
40,4,2,3,1,1646,0,1,2,4,0,392,2,91,3,3,1
35,7,0,3,1,82,1,1,2,8,5,507,4,-1,0,0,1
43,4,0,3,1,2643,1,1,2,12,5,188,3,100,5,3,1
28,11,2,1,1,1377,0,1,2,14,0,688,2,-1,0,0,1
34,6,0,3,1,69,1,0,2,4,5,120,3,1,6,3,1
27,3,2,1,1,504,0,1,2,18,0,106,5,362,8,2,0
38,4,0,1,1,0,1,1,2,8,1,635,1,-1,0,0,1
31,1,0,0,1,-848,0,1,0,23,0,559,3,-1,0,0,0
46,6,0,1,1,368,1,1,2,20,5,293,1,90,4,2,1
37,7,2,3,1,1730,1,1,2,19,10,167,1,-1,0,0,1
29,6,2,1,1,1261,1,1,2,5,6,605,1,-1,0,0,0
49,7,2,3,1,1350,0,0,2,11,0,716,1,-1,0,0,0
57,2,1,0,1,0,1,1,0,9,4,97,1,-1,0,0,0
36,1,2,1,1,3623,1,1,0,12,3,71,1,378,1,3,1
46,7,0,3,0,-337,1,0,2,21,5,120,2,-1,0,0,0
30,4,2,1,1,281,1,1,2,12,5,105,2,-1,0,0,0
37,4,0,1,1,1707,0,1,2,26,1,546,2,784,3,1,1
25,6,2,1,1,654,1,1,2,8,7,216,1,-1,0,0,0
47,1,0,1,1,303,1,1,0,11,4,261,1,-1,0,0,0
56,7,0,1,1,230,1,1,0,9,0,73,4,-1,0,0,0
25,11,2,1,1,304,1,1,2,26,0,226,2,-1,0,0,1
66,5,0,3,1,147,1,1,1,12,2,411,1,-1,0,0,1
30,7,2,3,1,102,0,1,2,18,11,364,3,-1,0,0,1
25,11,2,1,1,679,1,1,2,25,8,297,5,94,6,2,1
39,11,2,3,1,2103,1,1,2,2,6,588,1,-1,0,0,1
46,6,2,1,1,1693,0,1,2,20,8,427,1,-1,0,0,1
72,10,0,1,1,1129,1,1,2,25,3,208,1,91,1,3,1
35,3,0,2,1,618,1,1,2,12,5,293,1,104,1,3,1
31,1,2,1,1,530,1,0,2,18,3,251,2,-1,0,0,0
34,6,0,1,1,-312,0,1,0,9,0,232,1,-1,0,0,0
39,4,2,1,1,1048,0,0,2,8,7,201,2,-1,0,0,0
32,5,0,1,1,67,1,1,2,5,5,153,1,-1,0,0,0
31,7,2,3,1,409,1,0,2,9,1,564,5,-1,0,0,1
49,6,0,1,1,1096,0,1,2,17,7,609,1,303,5,1,0
41,1,0,1,1,1954,1,1,2,18,3,65,1,110,2,3,0
43,1,0,0,1,1401,0,1,0,12,0,195,2,-1,0,0,0
33,7,2,3,1,432,1,1,1,20,5,588,6,-1,0,0,1
72,10,0,3,1,3561,1,1,1,15,9,511,3,184,7,3,1
43,1,0,2,1,245,0,1,2,16,7,829,1,-1,0,0,0
26,1,2,1,1,-29,0,1,2,10,1,998,4,-1,0,0,1
46,3,0,0,1,116,0,1,2,18,0,267,4,341,3,1,0
40,7,0,3,1,964,0,1,1,13,0,95,3,-1,0,0,0
51,5,0,1,1,1178,1,1,2,6,5,530,2,-1,0,0,0
26,4,2,3,1,192,0,1,0,15,0,477,1,-1,0,0,0
56,2,2,3,1,1947,1,1,0,30,10,110,1,-1,0,0,1
47,5,0,3,1,192,1,1,1,30,1,120,6,-1,0,0,0
29,7,2,3,1,765,1,1,2,16,3,238,1,-1,0,0,1
47,1,0,1,1,3630,0,1,0,14,0,133,4,-1,0,0,0
38,7,0,3,1,238,1,1,2,4,5,139,1,92,3,1,1
46,1,1,1,1,138,1,1,2,19,3,277,1,-1,0,0,0
30,6,2,1,1,127,0,1,2,18,0,16,6,368,1,2,0
28,7,2,3,1,637,0,1,2,4,6,324,1,-1,0,0,0
53,5,0,1,1,248,1,0,2,17,3,99,1,126,3,1,0
49,1,0,0,1,-232,1,0,2,11,5,106,2,-1,0,0,0
25,7,2,3,1,3902,1,1,2,23,9,856,1,-1,0,0,1
49,6,1,1,1,1718,1,0,2,5,5,211,1,-1,0,0,1
27,7,2,2,1,3196,1,1,2,9,6,10,2,-1,0,0,0
33,1,2,2,1,129,0,0,2,30,7,482,1,161,1,1,1
30,8,0,1,1,142,0,1,0,20,0,350,4,-1,0,0,0
59,7,1,3,1,1304,1,1,0,18,4,220,1,-1,0,0,0
32,2,0,0,1,1349,0,1,2,7,5,132,2,-1,0,0,0
67,10,1,0,1,1746,1,1,2,5,5,134,1,-1,0,0,0
43,1,0,1,1,2160,1,1,2,8,9,261,1,98,1,3,1
51,4,0,1,1,130,1,1,2,22,5,547,3,-1,0,0,0
31,4,2,1,1,1970,1,1,1,17,7,284,3,-1,0,0,0
32,0,0,1,1,1996,0,1,2,18,3,271,1,-1,0,0,0
35,5,2,3,1,353,1,1,2,12,5,582,1,-1,0,0,1
51,4,0,1,1,564,1,0,2,8,1,187,2,-1,0,0,0
47,7,0,0,1,2793,0,1,1,25,1,102,4,-1,0,0,0
52,5,2,0,1,217,1,0,2,15,1,193,6,-1,0,0,0
29,1,0,0,1,25,0,1,0,4,4,188,2,-1,0,0,0
33,4,0,1,1,480,0,1,2,30,2,272,1,270,1,2,0
41,1,0,1,1,2689,0,1,2,15,7,135,1,-1,0,0,1
43,6,0,1,1,59,0,1,2,15,1,60,3,-1,0,0,0
38,3,0,1,1,-349,0,1,2,20,7,111,2,328,5,1,0
43,4,2,1,1,1462,1,1,0,9,4,75,2,-1,0,0,0
39,7,2,3,1,3840,0,1,2,11,5,315,2,-1,0,0,1
34,6,2,1,1,88,0,1,0,27,0,169,2,-1,0,0,0
29,6,2,1,1,260,0,1,2,4,6,453,2,273,2,1,0
25,11,2,3,1,326,1,1,2,26,0,390,1,-1,0,0,1
35,7,0,3,1,495,1,1,2,30,7,266,1,87,1,1,1
58,3,0,1,1,688,1,1,2,6,5,152,2,-1,0,0,0
25,4,2,1,1,139,1,0,2,12,8,138,1,-1,0,0,1
46,1,0,1,1,536,0,1,0,15,0,164,2,-1,0,0,0
54,7,0,3,1,1624,1,1,2,12,0,166,3,182,10,3,1
34,3,0,1,1,1337,1,1,2,30,7,442,1,-1,0,0,1
21,11,2,1,1,2488,1,1,2,30,4,258,6,169,3,3,1
40,1,0,1,1,1938,0,1,2,7,0,228,1,-1,0,0,0
49,3,0,1,1,486,0,0,0,30,0,43,2,-1,0,0,0
26,4,2,1,1,941,1,0,2,25,1,784,1,-1,0,0,1
55,10,0,0,1,1821,1,1,2,8,5,224,2,-1,0,0,0
34,4,2,1,1,1279,0,1,2,21,8,339,3,91,10,3,1
53,6,0,1,1,1796,1,1,1,16,10,295,1,91,2,3,1
36,1,0,0,1,409,0,1,0,11,4,81,3,-1,0,0,0
30,4,2,3,1,0,0,1,2,5,1,140,1,424,8,3,1
38,0,0,3,1,0,1,1,2,23,1,532,2,-1,0,0,1
30,3,2,1,1,1510,0,1,2,18,3,191,1,-1,0,0,0
31,1,1,1,1,0,0,0,2,18,1,913,4,-1,0,0,1
34,7,2,3,1,2633,0,1,2,21,3,705,6,-1,0,0,1
44,1,0,2,1,1529,0,1,2,30,7,347,1,-1,0,0,1
36,1,0,1,1,418,0,0,2,13,0,132,2,-1,0,0,0
33,7,0,3,1,1064,0,1,2,13,0,562,1,-1,0,0,1
59,10,1,0,1,20,1,1,2,10,1,298,1,-1,0,0,0
39,8,2,1,1,-114,0,1,2,3,6,372,1,-1,0,0,1
36,11,2,3,1,129,1,1,2,27,8,149,1,-1,0,0,1
35,4,2,1,1,196,0,1,2,21,3,318,1,-1,0,0,0
30,3,2,1,1,0,0,1,2,7,1,161,2,-1,0,0,0
45,1,0,0,1,2388,1,1,2,11,5,317,2,-1,0,0,0
